canonical_smiles
C1C(C(CN1C(=O)C2=CC(=CC=C2)OC3=CC(=CC(=N3)C(F)(F)F)CN)F)O
C(C(C1C(=C(C(=O)O1)OP(=O)([O-])[O-])[O-])O)O.[Na+].[Na+].[Na+]
COC1=CC=CC(=C1)C(=O)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
CC1=C(C2=C(C=CC(=C2)F)N=C1C3=CC=C(C=C3)C4=CC=CC=C4F)C(=O)O
C(CC(=O)C=[N+]=[N-])C(C(=O)O)N
C1CCC(CC1)NC(=O)OC2=CC=CC(=C2)C3=CC(=CC=C3)C(=O)N
CCCN(CCC)C1=NC=NC2=C1C=NN2C3=CC(=C(C=C3)C)C
C1=CC=C(C(=C1)NC2=NC3=NON=C3N=C2NC4=CC=CC=C4F)F
CC(=NNC1=C(C=C(C=C1Cl)Cl)Cl)C2=C(C=CC(=C2)Cl)O
C1=CC=C2C(=C1)C(=CN2)C(CC(=O)C3=C(C=C(C=C3)F)F)C(=O)O
CCC1=[N+](C2=CC=CC=C2N1CC(=O)OC3CC(CCC3C(C)C)C)C.[Cl-]
C1CNC2=CC3=C(C=C21)N=C(S3)C4=NC(CS4)C(=O)O
C1=CC(=CC=C1CCCCN2C=CN=C2)Br
C1=CC(=CC=C1CCCCN2C=CN=C2)Br.Cl
CC1=NC(=NN1CC2=CC(=CC=C2)N3CCC(CC3)S(=O)(=O)C)C4=NC(=NO4)C5=CC=C(C=C5)OC(F)(F)F
CC1=NC(=NN1CC2=CC(=CC=C2)N3CCC(CC3)S(=O)(=O)C)C4=NC(=NO4)C5=CC=C(C=C5)OC(F)(F)F.Cl
CC1=C(C=CC(=C1)C2=CN=C(N=C2)C(C)NC3=NC=CC(=N3)N4C(COC4=O)C(C)C)F
C1C(C1NCC2=NN=C(O2)N)C3=CC=C(C=C3)OCC4=CC=CC=C4
CCN1C(=NN(C1=O)C2=C(C=C(C(=C2)OC(C)C(F)(F)F)C(=O)NC3=C(C=CC=C3Cl)F)F)CO
CC(C)(C)NC(=O)C1=CC=C(C=C1)OCC(=CF)CN.Cl
CC1(CC(CC(N1O)(C)C)NC(=O)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C.[Cl-]
CC(C1=CC2=C(C=CC(=C2)Cl)NC1=O)NC3=CC=C(N(C3=O)C)C#N
C1=CC=NC(=C1)CC(=O)NC2=NN=C([Se]2)CCCCC3=NN=C(C=C3)NC(=O)CC4=CC(=CC=C4)OC(F)(F)F
COC(=O)C(=CC1=CC=C(O1)C2=CC=C(C=C2)S(=O)(=O)N)C#N
CC1=C(C(=NN1)C2=C(C=C(C=C2)O)O)C3=CC=C(C=C3)OC
C1=CC(=CC(=C1)[N+](=O)[O-])C2=CN(N=N2)C3=CC(=CC=C3)I
C[N+](C)(C)[O-]
CC1CC2C(C(C3(C1C=CC3=O)C)OC(=O)C)C(=C)C(=O)O2
C=CCSSSCC=C
C1COP(=O)(NC1OO)N(CCCl)CCCl
C1CN(CCC1NC2=NN=C(S2)NC(=O)CC3=CC=CC=C3)C4=NN=C(S4)NC(=O)CC5=CC=CC=C5
C1=CC=C(C(=C1)C(=O)CCN)N.Cl.Cl
C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3
CCO.C1=CC=C(C(=C1)N)SC(=C(C#N)C(=C(N)SC2=CC=CC=C2N)C#N)N
CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O
CC1=C(C2=C(CCC(O2)(C)C(=O)NC3CCCNC3)C(=C1O)C)C.Cl
CN(C(=S)C1=CC=CC=C1)NC(=O)CC(=O)NN(C)C(=S)C2=CC=CC=C2
COC1=C(C(=O)C2=CC=CC=C2C1=O)OC
C(C(C(=O)O)N)NC(=O)N
C1C2=C(CN1S(=O)(=O)C3=C(C=C(C=C3)O)O)C(=CC(=C2)O)O
C1=CC(=C(C=C1CC(C(=O)O)NC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
C1=CC=NC(=C1)CC(=O)NC2=NN=C(S2)CCCCC3=NN=C(C=C3)NC(=O)CC4=CC(=CC=C4)OC(F)(F)F
C1CCN(C1)CCOC2=NC3=C(N=CC=C3)N=C2C#CC4=CC=CC=C4
C1=CC=C(C(=C1)C(=O)O)NS(=O)(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
COC1=CC=C(C=C1)C2C3=C(CCN2C(=O)OC4=CC=C(C=C4)Cl)C5=C(N3)C=CC(=C5)Cl
CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=NC5=CC=CC=C54
CC1=CN=C(N=C1C2=CC=C(C=C2)N(CC3=CC=C(C=C3)CNC(=O)C(F)F)C(=O)C4=C(C=C(C=C4)O)O)Cl
CC1C=CC=C(C(=O)NC2=CC(=O)C3=C(C2=O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)C
CC1(CC2=C(C(NC3=C2C4=CC=CC=C4C=C3)C5=CC(=C(C=C5)N(C)C)Br)C(=O)C1)C
C1=CC=C(C=C1)CC(=O)NC2=NN=C(S2)CCSCCC3=NN=C(S3)NC(=O)CC4=CC=CC=C4
C(CC(=O)P(=O)([O-])[O-])C(=O)[O-].[Na+].[Na+].[Na+]
CC(=O)C(=O)OC1=CC=CC=C1C(=O)O
CC(C)(C)[N+](=CC1=CC=CC=C1)[O-]
CC1=CC=C(C=C1)N2C(=NNC2=O)C3=C(C=C(C=C3)O)O
CC1=NN=C(S1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=C(C=C3)F
CC1=C(C(=NN1C2=NC=C(C=N2)C3CC3)OC(C)C)C(C4=CC=CC=C4)O
CC(C)C1=NC2=C(N1)C(=O)C(=O)C3=CC=CC=C32
COC1=CC=CC(=C1)C2=CC(=C(C(=C2)F)NC3=C(C=CC=N3)C(=O)O)F
CC1=CN(C2=CC=CC(=C12)C=CC(=O)O)C(=O)C3=C(ON=C3C4=C(C=C(C=C4Cl)Cl)Cl)C(C)(C)F.CC(C)(C)N
CCCCCCCC1=CC(=O)C2=CC=CC=C2N1O
C1=CC(=C(C=C1C2=COC3=C(C2=O)C=CC(=C3)O)S(=O)(=O)[O-])O.[Na+]
CC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)C
CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O
CN(CC#C)CC1=C2C=CC=NC2=C(C=C1)O.Cl.Cl
CC1=C(NC=C1CC2=CN=C(C=C2)C(F)(F)F)C(=O)NC3CC3
CC(C)(C#N)C1=CC=C(C=C1)NC(=O)C2=C(C=C3CCCCCC3=C2)OC
C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4
CC(C)(C)[N+](=CC1=C(C=C(C=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])[O-].[Na+].[Na+]
COC1=CC(=C2C(=C1)C=C(O2)C3CCNCC3)Br
CCC1=CC=C(C=C1)CC2=CC3=C(COC34C(C(C(C(O4)CO)O)O)O)C=C2.O
C1=NC(=C(N1C2C(C(C(O2)CO)O)O)N)C(=O)N.OP(=O)(O)O
CC(=O)NC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C
CC1=CC=CC=C1C2=CC(=O)OC3=C2C=CC(=C3)OC(C)C(=O)N(C)C
CC(=O)NC(CSC1=NC2=C(N1CC3=CC=C(C=C3)F)N=C(NC2=O)N)C(=O)NCCCOCCOCCOCCCNC(=O)C(=O)C4=C(NC5=CC=CC=C54)C6=CC=CC=C6
C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC(COC3=CC=C(C=C3)C(F)(F)F)O
C1=CC=C(C=C1)[P+](CCCCCCCCCCNC(=O)C2=NN(C3=CC=CC=C32)CC4=C(C=C(C=C4)Cl)Cl)(C5=CC=CC=C5)C6=CC=CC=C6.[Br-]
C1CN(CCN1C2=CC=CC=C2Cl)C3=NC(=NC(=C3)C4=CC=CC=C4)SCC5=CC=C(C=C5)C(=O)O
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CC2C(=O)NC(=O)S2
CCC1=CN=C(N=C1)N2C(=C(C(=N2)OCC)OC3=CC=CC=C3Br)C
C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C(=NO)C#N
COC1=C(C=CC(=C1)C(=O)NCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)O.[Br-]
COC1=C(C=CC(=C1)C(=O)OCCCCCCCCCCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)O.[Br-]
C1=CC2=C(C=C1O)OC(=O)C3=CC(=C(C=C23)O)O
C1CNCCC1N2C=C(C=N2)C3=C4C(=CC=C3)C(=O)C5=CC=CC=C5C4=O.Cl
CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C
CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)[O-])C.[Na+]
C1=CC(=CC=C1C=CC2=CC(=CC(=C2)F)O)O
CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
CC(=O)NC(CS)C(=O)O
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2
CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl.Cl
CC1=CC=CC=C1C2=CC=C(C=C2)C3=CC(=C4C(=C3)N=NN4C)C(=O)O
COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
CC1=CC(=C(C=C1)N(C(=O)C(F)(F)F)N=CC2=CC(=CC=C2)OC)C
CC(=O)N1CCN(CC1)C2=NC(=C(C=C2)[N+](=O)[O-])C3=CC(=C(C=C3)F)C=C4C(=O)NC(=O)S4
CCN(CC)C1=CC=C(C=C1)NC2=C3C=C(C=CC3=NC=C2C(=O)OCC)C
C1=CC2=C(C(=C1)S(=O)(=O)CC(=CCN)F)N=CC=C2
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
CC(C)C1COC(=O)N1C2=NC(=NC=C2)NC(C)C3=CC=C(C=C3)CN4CCN(CC4)C(=O)C
CC1=CC(=CC=C1)N2CC(OC2=O)CO
CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C.Cl
C#CCNC1CCC2=CC=CC=C12
C1=CC(=NC=C1Cl)C(=O)NCCN
C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
CS(=O)(=O)O.C#CCNC1CCC2=CC=CC=C12
C#CCNC1CCC2=CC=CC=C12
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C
CC(=O)OC1=CC=CC=C1C(=O)O
CC1N=C(NC(=N1)N(C)C)N.Cl
CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4=CC(=NO)CCC34C)C
COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(CCC3)C(=O)O)F
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)OC(=O)CCC(=O)O)C(C)(C)C
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
CC(CCOC(=O)CC(C)O)O
C1=CC=C(C=C1)CSCCC(CCCCC(=O)O)SCC2=CC=CC=C2
C1=CC=C(C=C1)N2C=C(C3=CC=CC=C32)C=C(C#N)C(=O)O
CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)CCCCN(C)C
CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)CCCCN(C)C.Cl
CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)O
C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
C1=CC=C(C=C1)S(=O)(=O)C2=CC(=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=C(C=C3)Cl
COC1=C(C=C(C(=C1)N2C(=O)C3=CC=CC=C3NC2=S)Cl)Cl
CC(C(=O)NC1=C(C=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(C)C)Cl)(C(F)(F)F)O
C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CCC1CCC2C(C(C(C3(O2)CCC(C(O3)CC(C)O)C)C)OC(=O)C=CC(C(C(C(=O)C(C(C(C(=O)C(C(C(CC=CC=C1)C)O)(C)O)C)O)C)C)O)C)C
CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O
C1=CC(=CC=C1CCC(=CF)CN)F.Cl
CC(C)C1=CC=C(C=C1)N(CC2=CC=C(C=C2)N(C)C)C(=O)C3CCCC4=C3C=C(C=C4)OC.Cl
COC(=O)C=CC(=O)OC
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl
CN(C)C(=N)N=C(N)N.Cl
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.O.[Cl-]
CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-]
CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O
CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O.CS(=O)(=O)O
CC(C)C1COC(=O)N1C2=NC(=NC=C2)NC(C)C3=CC=C(C=C3)CN4CCC(CC4)(F)F
C1CSSC1CCCCC(=O)O
C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)NN
C1C(C1N)C2=CC=C(C=C2)C3=CC(=CC=C3)O
CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O.[Cl-].[Fe+3]
CC1=CC(=CC(=C1OC)C)NC(=O)C2=NN(C3=C2CN(CC3(C)C(=O)N)C(=O)C4=CC=CN4)CC5=CC=C(C=C5)F
C1COCCN1C(=S)SSC(=S)N2CCOCC2
C1CN(C=CC1=O)C2=C(C=C(C(=C2F)F)N3CC(OC3=O)CNC4=NOC=C4)F
CC1C2=CC(=C(C=C2CCN1)OC)OC
C(#N)[S-].[Na+]
C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O
C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3.OP(=O)(O)O
CN(C)CCC(CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-]
CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F
CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F.CS(=O)(=O)O
COC1=C(C=CC(=C1)C(=O)OC)O
C(CS)N.Cl
C1=CC(=CC(=C1)OC(F)(F)F)CC(=O)NC2=NN=C(C=C2)CCCCC3=NN=C(S3)N
CN(CC#C)CC1=CC=CC=C1.Cl
CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O
CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O
C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.[Ca+2]
C(C(C1C(=C(C(=O)O1)O)O)O)O
C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+]
C1=CC=C(C(=C1)C(=O)O)O
C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O
CC(=O)NC(CS)C(=O)O
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
C1=CN=CC=C1C(=O)NN
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C
C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O
C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
C=CCNC(=S)N
CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
CN(C)C(=N)N=C(N)N
CC(CSC(=O)C1=CC=CC=C1)C(=O)N2CC(CC2C(=O)[O-])SC3=CC=CC=C3.CC(CSC(=O)C1=CC=CC=C1)C(=O)N2CC(CC2C(=O)[O-])SC3=CC=CC=C3.[Ca+2]
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)S(=O)(=O)[O-].[Na+]
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC
CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3.Cl.Cl
CC(C)NNC(=O)C1=CC=NC=C1.OP(=O)(O)O
CC(C)NNC(=O)C1=CC=NC=C1
CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O
CC(C)(C)C1=C(C=CC(=C1)OC)O
CC1=NC=CN=C1N2CCCCC2.OS(=O)(=O)O
C1(=C(C(=O)C(=C(C1=O)O)O)O)O
C1(=C(C(=O)C(=C(C1=O)O)O)O)O.O
CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C
C(C1C(C(C(C(O1)O)N)O)O)O
C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2
C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O
C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3.C(=CC(=O)O)C(=O)O
CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.O.O.O.[Cl-]
CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl
C1COCCN1CCCNC(=O)C2=CC=C(C=C2)Cl
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C
C[N+](C)(C)CC(CC(=O)O)O.[Cl-]
C1C(C1N)C2=CC=CC=C2.C1C(C1N)C2=CC=CC=C2.OS(=O)(=O)O
CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2.Cl
CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl
C12=C(NC(=O)N1)NC(=O)NC2=O
C12=C(NC(=O)N1)NC(=O)NC2=O.[Na]
CSCC(C(=O)O)N
CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC
CNC1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
CN(CC1=CC=CC=C1)C2=CC3=C(C=C2)C=C(C(=O)O3)C(=O)O
C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N
C[N+]1=C2C=CC=C(C2=NC3=CC=CC=C31)OC.COS(=O)(=O)[O-]
CC(=O)OC1=C(C=C2C(C3=CC(=C(C=C3OC2=C1)OC(=O)C)Cl)C4=CC=CC=C4C(=O)O)Cl
C(C1C(C(C(C(=O)O1)O)O)O)O
COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O
CC12CC(C3CC1(C3(C(=O)O2)COC(=O)C4=CC=CC=C4)OC5C(C(C(C(O5)CO)O)O)O)O
CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O)C
C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O
